,image_name,finder_color,expand,threshold,morph_op,morph_iters,detection_res
42,171698_9195fe4f-9f10-4347-8f63-e33c2548bb9c_white_BARCODE_206_BARCODE_101.png,black,0,-1,3,1,True
43,171729_b5fe914d-202a-4d4e-b94b-d73cfbfed91e_white_BARCODE_2020_BARCODE_101.png,black,0,-1,3,1,True
44,172280_cc9df1d8-b93d-4ccc-91dd-9dbd7db40e51_white_BARCODE_201_BARCODE_101.png,black,0,-1,3,1,True
45,174559_a5ece624-e0dc-48ef-8640-d5b9db844bf6_white_BARCODE_1000_BARCODE_101.png,black,0,-1,3,1,True
46,174559_a5ece624-e0dc-48ef-8640-d5b9db844bf6_white_BARCODE_1001_BARCODE_101.png,black,0,-1,3,1,True
47,174559_a5ece624-e0dc-48ef-8640-d5b9db844bf6_white_BARCODE_1002_BARCODE_101.png,black,0,-1,3,1,True
48,174559_a5ece624-e0dc-48ef-8640-d5b9db844bf6_white_BARCODE_1003_BARCODE_101.png,black,0,-1,3,1,True
49,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_234_BARCODE_101.png,black,0,250,3,1,True
50,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_236_BARCODE_101.png,black,0,250,3,1,True
51,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_238_BARCODE_101.png,black,0,250,3,1,True
52,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_239_BARCODE_101.png,black,0,250,3,1,True
53,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_240_BARCODE_101.png,black,0,250,3,1,True
54,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_242_BARCODE_101.png,black,0,250,3,1,True
55,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_245_BARCODE_101.png,black,0,250,3,1,True
56,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_246_BARCODE_101.png,black,0,-1,3,1,True
57,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_247_BARCODE_101.png,black,0,-1,3,1,True
58,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_249_BARCODE_101.png,black,0,-1,3,1,False
59,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_250_BARCODE_101.png,black,0,250,3,1,True
60,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_252_BARCODE_101.png,black,0,250,3,1,True
61,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_253_BARCODE_101.png,black,0,-1,3,1,True
62,174851_df8c9d33-342c-4d1a-bb53-e0e7c2680045_white_BARCODE_256_BARCODE_101.png,black,0,250,3,1,True
63,199495_56007dc7-2fae-4f05-ab4f-f48fb26d75c5_white_BARCODE_700_BARCODE_101.png,black,0,-1,3,1,True
64,199882_bd03fb35-f2d9-4ef3-a51a-ba0e098e2418_white_BARCODE_202_BARCODE_101.png,black,0,-1,3,1,True
65,199882_bd03fb35-f2d9-4ef3-a51a-ba0e098e2418_white_BARCODE_203_BARCODE_101.png,black,0,-1,3,1,True
66,199931_71a4a728-5777-4fc5-b757-1ac848b5071c_white_BARCODE_204_BARCODE_101.png,black,0,-1,3,1,True
67,199931_71a4a728-5777-4fc5-b757-1ac848b5071c_white_BARCODE_206_BARCODE_101.png,black,0,-1,3,1,True
68,199947_b5850a8b-8da3-4b75-849a-5dd194191837_white_BARCODE_2000_BARCODE_101.png,black,0,-1,3,1,True
69,199947_b5850a8b-8da3-4b75-849a-5dd194191837_white_BARCODE_2030_BARCODE_101.png,black,0,-1,3,1,True
70,199993_5e4ec858-3145-4025-88ae-a9235ce686a3_white_BARCODE_400_BARCODE_101.png,black,0,-1,3,1,True
71,200031_776f1390-1ed5-4536-8979-bfa7cb9459e5_white_BARCODE_2000_BARCODE_101.png,black,0,-1,3,1,True
72,200066_34f0dec5-f9e5-430d-b6b2-e925cb4b02e0_white_BARCODE_7000_BARCODE_101.png,black,0,-1,3,1,True
73,200066_34f0dec5-f9e5-430d-b6b2-e925cb4b02e0_white_BARCODE_963_BARCODE_101.png,black,0,-1,3,1,True
74,201055_c20c9ab5-85ee-4942-92e7-f88efc9734d7_white_BARCODE_10_BARCODE_101.png,black,0,-1,3,1,True
75,204143_dac1e901-8c23-4d55-ba01-ddca33f5acb1_white_BARCODE_1200_BARCODE_101.png,black,0,-1,3,1,True
76,205659_14efff11-5d95-4f26-84dc-69fa68122396_white_BARCODE_206_BARCODE_101.png,black,0,-1,3,1,True
77,205659_14efff11-5d95-4f26-84dc-69fa68122396_white_BARCODE_208_BARCODE_101.png,black,0,-1,3,1,True
78,212938_807ea5c0-94df-4686-bce1-d8f7a5e3ca94_white_BARCODE_212_BARCODE_101.png,black,0,-1,3,1,True
79,212938_807ea5c0-94df-4686-bce1-d8f7a5e3ca94_white_BARCODE_213_BARCODE_101.png,black,0,-1,3,1,True
80,212938_807ea5c0-94df-4686-bce1-d8f7a5e3ca94_white_BARCODE_214_BARCODE_101.png,black,0,-1,3,1,True
81,212938_807ea5c0-94df-4686-bce1-d8f7a5e3ca94_white_BARCODE_216_BARCODE_101.png,black,0,-1,3,1,True
82,213511_16f4e3fd-0bd0-460b-a6b1-68f8384d6d95_white_BARCODE_203_BARCODE_101.png,black,0,-1,3,1,True
83,214334_5b1eb0a5-1bef-4958-9ded-e461311eeaab_white_BARCODE_213_BARCODE_101.png,black,0,-1,3,1,False
84,217235_b338da7e-e42b-4e12-9231-6e5d4a720065_white_EXTERNAL_BARCODE_204_EXTERNAL_BARCODE_185_101.png,black,0,240,0,2,True
85,217235_b338da7e-e42b-4e12-9231-6e5d4a720065_white_EXTERNAL_BARCODE_206_EXTERNAL_BARCODE_186_101.png,black,0,240,0,2,True
86,217301_ec2f5470-0e62-403a-97ac-6c65af6ccde2_white_BARCODE_2000_BARCODE_101.png,black,0,-1,3,1,True
87,217301_ec2f5470-0e62-403a-97ac-6c65af6ccde2_white_BARCODE_2030_BARCODE_101.png,black,0,240,0,2,True
88,218969_5a8a789c-0fee-4876-97b8-509211ad1d08_white_BARCODE_1201_BARCODE_101.png,black,0,170,0,3,True
89,226151_898ffec6-ff1f-4a47-93f4-99f232bed495_white_BARCODE_10_BARCODE_101.png,black,0,-1,3,1,False
90,226151_898ffec6-ff1f-4a47-93f4-99f232bed495_white_BARCODE_11_BARCODE_101.png,black,0,-1,3,1,False
91,229203_658169df-ddc6-48fb-a1e3-ccf14602bfef_white_BARCODE_1204_BARCODE_101.png,black,0,-1,3,1,True
92,229203_658169df-ddc6-48fb-a1e3-ccf14602bfef_white_BARCODE_1206_BARCODE_101.png,black,0,-1,3,1,True
93,229203_658169df-ddc6-48fb-a1e3-ccf14602bfef_white_BARCODE_201_BARCODE_101.png,black,0,-1,3,1,True
94,229203_658169df-ddc6-48fb-a1e3-ccf14602bfef_white_BARCODE_202_BARCODE_101.png,black,0,-1,3,1,True
95,235167_481e0ba3-d18c-4598-9a1a-65abfc0e94ba_white_BARCODE_2010_BARCODE_101.png,black,0,-1,0,2,True
96,236_f756f74d-249d-45da-9e29-88b401af14fd_white_BARCODE_2060_BARCODE_101.png,black,0,-1,3,1,True
97,236_f756f74d-249d-45da-9e29-88b401af14fd_white_BARCODE_2070_BARCODE_101.png,black,0,-1,3,1,True
98,236_f756f74d-249d-45da-9e29-88b401af14fd_white_BARCODE_2080_BARCODE_101.png,black,0,-1,3,1,True
99,236_f756f74d-249d-45da-9e29-88b401af14fd_white_BARCODE_2090_BARCODE_101.png,black,0,-1,3,1,True
100,236_f756f74d-249d-45da-9e29-88b401af14fd_white_BARCODE_2100_BARCODE_101.png,black,0,-1,3,1,True
101,236_f756f74d-249d-45da-9e29-88b401af14fd_white_BARCODE_2110_BARCODE_101.png,black,0,-1,3,1,True
102,237354_9ff240ee-8b0c-4d55-8f6f-36a59c21c6bf_white_BARCODE_220_BARCODE_101.png,black,0,-1,3,1,True
103,237366_c9ee96ed-be32-46b7-9961-bce046e83aad_white_BARCODE_1200_BARCODE_101.png,black,0,-1,3,1,True
104,240600_12f37406-f0df-4fce-9e81-bc488c4a9816_white_BARCODE_2010_BARCODE_101.png,black,0,-1,3,1,True
105,240600_12f37406-f0df-4fce-9e81-bc488c4a9816_white_BARCODE_2020_BARCODE_101.png,black,0,-1,3,1,True
106,240600_12f37406-f0df-4fce-9e81-bc488c4a9816_white_BARCODE_2040_BARCODE_101.png,black,0,-1,3,1,True
107,240600_12f37406-f0df-4fce-9e81-bc488c4a9816_white_BARCODE_2070_BARCODE_101.png,black,0,-1,3,1,True
108,240600_12f37406-f0df-4fce-9e81-bc488c4a9816_white_BARCODE_2090_BARCODE_101.png,black,0,-1,3,1,True
109,240602_eddb141e-9a4a-4f26-895c-d6abaea418c6_white_BARCODE_1201_BARCODE_101.png,black,0,-1,3,1,True
110,240602_eddb141e-9a4a-4f26-895c-d6abaea418c6_white_BARCODE_1204_BARCODE_101.png,black,0,-1,3,1,True
111,240602_eddb141e-9a4a-4f26-895c-d6abaea418c6_white_BARCODE_1208_BARCODE_101.png,black,0,-1,0,2,True
112,240602_eddb141e-9a4a-4f26-895c-d6abaea418c6_white_BARCODE_1210_BARCODE_101.png,black,0,-1,3,1,True
113,244106_c2f9337f-c45e-40af-97ab-c0577d3882e1_white_BARCODE_214_BARCODE_101.png,black,0,-1,3,1,False
114,244111_20bec373-af61-4159-b4b6-d160ed72f2d8_white_BARCODE_301_BARCODE_101.png,black,0,-1,3,1,True
115,248176_595fcba9-6b5d-4bdb-b45c-e0661d91e453_white_EXTERNAL_BARCODE_201_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
116,248176_595fcba9-6b5d-4bdb-b45c-e0661d91e453_white_EXTERNAL_BARCODE_203_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
117,248176_595fcba9-6b5d-4bdb-b45c-e0661d91e453_white_EXTERNAL_BARCODE_205_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
118,248176_595fcba9-6b5d-4bdb-b45c-e0661d91e453_white_EXTERNAL_BARCODE_207_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
119,248184_67bbebe3-efd9-42b2-8853-6a7ae3fc591d_white_BARCODE_203_BARCODE_101.png,black,0,-1,3,1,True
120,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_225_BARCODE_101.png,black,0,-1,3,1,True
121,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_226_BARCODE_101.png,black,0,-1,3,1,True
122,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_228_BARCODE_101.png,black,0,-1,3,1,True
123,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_230_BARCODE_101.png,black,0,-1,3,1,True
124,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_233_BARCODE_101.png,black,0,-1,3,1,True
125,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_235_BARCODE_101.png,black,0,-1,3,1,True
126,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_237_BARCODE_101.png,black,0,-1,3,1,True
127,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_239_BARCODE_101.png,black,0,-1,3,1,True
128,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_241_BARCODE_101.png,black,0,-1,3,1,True
129,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_244_BARCODE_101.png,black,0,-1,3,1,True
130,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_246_BARCODE_101.png,black,0,-1,3,1,True
131,249915_41842972-474a-4006-9c15-9383db14e8e8_white_BARCODE_248_BARCODE_101.png,black,0,-1,3,1,True
132,249920_56c1b1ed-8ca9-4873-bd5f-c39baaa0133b_white_BARCODE_202_BARCODE_101.png,black,0,-1,3,1,True
133,249932_5655c522-303c-4894-a711-f8ed96d32c98_white_EXTERNAL_BARCODE_0_EXTERNAL_BARCODE_804_101.png,black,0,-1,3,1,True
134,249932_5655c522-303c-4894-a711-f8ed96d32c98_white_EXTERNAL_BARCODE_1_EXTERNAL_BARCODE_805_101.png,black,0,-1,3,1,True
135,249932_5655c522-303c-4894-a711-f8ed96d32c98_white_EXTERNAL_BARCODE_2_EXTERNAL_BARCODE_806_101.png,black,0,-1,3,1,True
136,249932_5655c522-303c-4894-a711-f8ed96d32c98_white_EXTERNAL_BARCODE_3_EXTERNAL_BARCODE_807_101.png,black,0,-1,3,1,True
137,249932_5655c522-303c-4894-a711-f8ed96d32c98_white_EXTERNAL_BARCODE_4_EXTERNAL_BARCODE_808_101.png,black,0,-1,3,1,True
138,249932_5655c522-303c-4894-a711-f8ed96d32c98_white_EXTERNAL_BARCODE_5_EXTERNAL_BARCODE_809_101.png,black,0,-1,3,1,True
139,249932_5655c522-303c-4894-a711-f8ed96d32c98_white_EXTERNAL_BARCODE_6_EXTERNAL_BARCODE_810_101.png,black,0,-1,3,1,True
140,249932_5655c522-303c-4894-a711-f8ed96d32c98_white_EXTERNAL_BARCODE_7_EXTERNAL_BARCODE_811_101.png,black,0,-1,3,1,True
141,249955_caf6dd1e-f436-4e7f-ba80-33d6a18ef214_white_BARCODE_111_BARCODE_101.png,black,0,-1,3,1,True
142,249955_caf6dd1e-f436-4e7f-ba80-33d6a18ef214_white_BARCODE_112_BARCODE_101.png,black,0,-1,3,1,True
143,249955_caf6dd1e-f436-4e7f-ba80-33d6a18ef214_white_BARCODE_113_BARCODE_101.png,black,0,-1,3,1,True
144,249955_caf6dd1e-f436-4e7f-ba80-33d6a18ef214_white_BARCODE_114_BARCODE_101.png,black,0,-1,3,1,True
145,249955_caf6dd1e-f436-4e7f-ba80-33d6a18ef214_white_BARCODE_115_BARCODE_101.png,black,0,-1,3,1,True
146,249955_caf6dd1e-f436-4e7f-ba80-33d6a18ef214_white_BARCODE_116_BARCODE_101.png,black,0,-1,3,1,True
147,249955_caf6dd1e-f436-4e7f-ba80-33d6a18ef214_white_BARCODE_117_BARCODE_101.png,black,0,-1,3,1,True
148,249955_caf6dd1e-f436-4e7f-ba80-33d6a18ef214_white_BARCODE_118_BARCODE_101.png,black,0,-1,3,1,True
149,249955_caf6dd1e-f436-4e7f-ba80-33d6a18ef214_white_BARCODE_119_BARCODE_101.png,black,0,-1,3,1,True
150,249955_caf6dd1e-f436-4e7f-ba80-33d6a18ef214_white_BARCODE_120_BARCODE_101.png,black,0,-1,3,1,True
151,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_10001_BARCODE_101.png,black,0,-1,3,1,True
152,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_10002_BARCODE_101.png,black,0,-1,3,1,True
153,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_10003_BARCODE_101.png,black,0,-1,3,1,True
154,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_10004_BARCODE_101.png,black,0,-1,3,1,True
155,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_10005_BARCODE_101.png,black,0,-1,3,1,True
156,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_10006_BARCODE_101.png,black,0,-1,3,1,True
157,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_10007_BARCODE_101.png,black,0,-1,3,1,True
158,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_10008_BARCODE_101.png,black,0,-1,3,1,True
159,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_10009_BARCODE_101.png,black,0,-1,3,1,True
160,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_2000_BARCODE_101.png,black,0,-1,3,1,True
161,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_3000_BARCODE_101.png,black,0,-1,3,1,True
162,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_4000_BARCODE_101.png,black,0,-1,3,1,True
163,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_5000_BARCODE_101.png,black,0,-1,3,1,True
164,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_6000_BARCODE_101.png,black,0,-1,3,1,True
165,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_7000_BARCODE_101.png,black,0,-1,3,1,True
166,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_8000_BARCODE_101.png,black,0,-1,3,1,True
167,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_BARCODE_9000_BARCODE_101.png,black,0,-1,3,1,True
168,250462_15298f8e-ae98-4062-b541-4331ccb0c2a1_white_EXTERNAL_BARCODE_100000000_EXTERNAL_BARCODE_995_101.png,black,0,-1,3,1,True
169,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_230_BARCODE_101.png,black,0,-1,3,1,True
170,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_231_BARCODE_101.png,black,0,-1,3,1,True
171,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_233_BARCODE_101.png,black,0,-1,3,1,True
172,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_235_BARCODE_101.png,black,0,-1,3,1,True
173,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_237_BARCODE_101.png,black,0,-1,3,1,True
174,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_240_BARCODE_101.png,black,0,-1,3,1,True
175,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_242_BARCODE_101.png,black,0,-1,3,1,True
176,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_244_BARCODE_101.png,black,0,-1,3,1,True
177,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_246_BARCODE_101.png,black,0,-1,3,1,True
178,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_248_BARCODE_101.png,black,0,-1,3,1,True
179,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_251_BARCODE_101.png,black,0,-1,3,1,True
180,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_253_BARCODE_101.png,black,0,-1,3,1,True
181,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_254_BARCODE_101.png,black,0,-1,3,1,True
182,250854_c9a8e7f0-d00e-4edf-bed4-76d6a6db4b56_white_BARCODE_256_BARCODE_101.png,black,0,-1,3,1,True
183,254501_c567202b-5b5a-4706-9205-9eda4b189458_white_BARCODE_213_BARCODE_101.png,black,0,-1,3,1,True
184,254501_c567202b-5b5a-4706-9205-9eda4b189458_white_BARCODE_216_BARCODE_101.png,black,0,-1,3,1,True
185,254501_c567202b-5b5a-4706-9205-9eda4b189458_white_BARCODE_217_BARCODE_101.png,black,0,-1,3,1,True
186,254501_c567202b-5b5a-4706-9205-9eda4b189458_white_BARCODE_218_BARCODE_101.png,black,0,-1,3,1,True
187,254501_c567202b-5b5a-4706-9205-9eda4b189458_white_BARCODE_219_BARCODE_101.png,black,0,-1,3,1,True
188,254501_c567202b-5b5a-4706-9205-9eda4b189458_white_BARCODE_220_BARCODE_101.png,black,0,-1,3,1,True
189,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_242_BARCODE_101.png,black,0,-1,3,1,True
190,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_244_BARCODE_101.png,black,0,-1,3,1,True
191,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_248_BARCODE_101.png,black,0,-1,3,1,True
192,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_250_BARCODE_101.png,black,0,-1,3,1,True
193,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_252_BARCODE_101.png,black,0,-1,3,1,True
194,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_254_BARCODE_101.png,black,0,-1,3,1,True
195,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_255_BARCODE_101.png,black,0,-1,3,1,True
196,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_257_BARCODE_101.png,black,0,-1,3,1,True
197,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_259_BARCODE_101.png,black,0,-1,3,1,True
198,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_261_BARCODE_101.png,black,0,-1,3,1,True
199,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_262_BARCODE_101.png,black,0,-1,3,1,True
200,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_264_BARCODE_101.png,black,0,-1,3,1,True
201,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_266_BARCODE_101.png,black,0,-1,3,1,True
202,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_268_BARCODE_101.png,black,0,-1,3,1,True
203,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_270_BARCODE_101.png,black,0,-1,3,1,True
204,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_272_BARCODE_101.png,black,0,-1,3,1,True
205,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_274_BARCODE_101.png,black,0,-1,3,1,True
206,255058_1a9908f4-f3d1-4cf8-804d-4efdfa13d584_white_BARCODE_276_BARCODE_101.png,black,0,-1,3,1,True
207,258547_7a0f2193-6adc-4369-a90f-41e6efbd51cd_white_BARCODE_232_BARCODE_101.png,black,0,170,0,3,False
