,image_name,finder_color,expand,threshold,morph_op,morph_iters,detection_res
75,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_244_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
76,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_246_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
77,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_248_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
78,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_250_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
79,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_252_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
80,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_254_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
81,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_256_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
82,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_258_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
83,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_260_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
84,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_262_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
85,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_264_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
86,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_266_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
87,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_268_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
88,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_270_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
89,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_272_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
90,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_274_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
91,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_276_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
92,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_278_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
93,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_280_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
94,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_282_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
95,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_284_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
96,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_286_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
97,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_288_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
98,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_290_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
99,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_291_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
100,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_294_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
101,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_296_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
102,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_298_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
103,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_300_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
104,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_302_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
105,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_304_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
106,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_306_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
107,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_307_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
108,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_310_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
109,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_312_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
110,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_314_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
111,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_316_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
112,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_318_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
113,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_320_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
114,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_322_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
115,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_324_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
116,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_326_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
117,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_328_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
118,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_329_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,True
119,282186_ea339da0-9344-435b-a0a2-8d1f29f70f75_white_EXTERNAL_BARCODE_332_EXTERNAL_BARCODE_101.png,black,0,-1,3,1,False
120,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_201_BARCODE_101.png,black,0,-1,3,1,True
121,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_203_BARCODE_101.png,black,0,-1,3,1,True
122,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_205_BARCODE_101.png,black,0,-1,3,1,True
123,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_207_BARCODE_101.png,black,0,-1,3,1,True
124,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_209_BARCODE_101.png,black,0,-1,3,1,True
125,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_211_BARCODE_101.png,black,0,-1,3,1,True
126,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_213_BARCODE_101.png,black,0,-1,3,1,True
127,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_215_BARCODE_101.png,black,0,-1,3,1,True
128,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_217_BARCODE_101.png,black,0,-1,3,1,True
129,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_219_BARCODE_101.png,black,0,-1,3,1,True
130,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_221_BARCODE_101.png,black,0,-1,3,1,True
131,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_223_BARCODE_101.png,black,0,-1,3,1,True
132,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_225_BARCODE_101.png,black,0,-1,3,1,True
133,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_227_BARCODE_101.png,black,0,-1,3,1,True
134,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_229_BARCODE_101.png,black,0,-1,3,1,True
135,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_231_BARCODE_101.png,black,0,-1,3,1,True
136,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_233_BARCODE_101.png,black,0,-1,3,1,True
137,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_235_BARCODE_101.png,black,0,-1,3,1,True
138,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_237_BARCODE_101.png,black,0,-1,3,1,True
139,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_239_BARCODE_101.png,black,0,-1,3,1,True
140,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_241_BARCODE_101.png,black,0,-1,3,1,True
141,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_243_BARCODE_101.png,black,0,-1,3,1,True
142,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_245_BARCODE_101.png,black,0,-1,3,1,True
143,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_247_BARCODE_101.png,black,0,-1,3,1,False
144,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_249_BARCODE_101.png,black,0,-1,3,1,True
145,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_251_BARCODE_101.png,black,0,-1,3,1,True
146,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_253_BARCODE_101.png,black,0,-1,3,1,True
147,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_255_BARCODE_101.png,black,0,-1,3,1,False
148,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_257_BARCODE_101.png,black,0,-1,3,1,True
149,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_259_BARCODE_101.png,black,0,-1,3,1,True
150,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_261_BARCODE_101.png,black,0,-1,3,1,True
151,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_263_BARCODE_101.png,black,0,-1,3,1,True
152,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_265_BARCODE_101.png,black,0,-1,3,1,True
153,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_267_BARCODE_101.png,black,0,-1,3,1,True
154,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_269_BARCODE_101.png,black,0,-1,3,1,True
155,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_271_BARCODE_101.png,black,0,-1,3,1,True
156,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_273_BARCODE_101.png,black,0,-1,3,1,True
157,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_275_BARCODE_101.png,black,0,-1,3,1,True
158,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_277_BARCODE_101.png,black,0,-1,3,1,True
159,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_279_BARCODE_101.png,black,0,-1,3,1,False
160,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_281_BARCODE_101.png,black,0,-1,3,1,True
161,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_283_BARCODE_101.png,black,0,-1,3,1,True
162,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_285_BARCODE_101.png,black,0,-1,3,1,True
163,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_287_BARCODE_101.png,black,0,-1,3,1,True
164,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_289_BARCODE_101.png,black,0,-1,3,1,True
165,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_291_BARCODE_101.png,black,0,-1,3,1,True
166,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_293_BARCODE_101.png,black,0,-1,3,1,True
167,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_295_BARCODE_101.png,black,0,-1,3,1,False
168,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_297_BARCODE_101.png,black,0,-1,3,1,True
169,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_299_BARCODE_101.png,black,0,-1,3,1,True
170,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_301_BARCODE_101.png,black,0,-1,3,1,True
171,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_303_BARCODE_101.png,black,0,-1,3,1,True
172,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_305_BARCODE_101.png,black,0,-1,3,1,True
173,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_307_BARCODE_101.png,black,0,-1,3,1,True
174,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_309_BARCODE_101.png,black,0,-1,3,1,True
175,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_311_BARCODE_101.png,black,0,-1,3,1,True
176,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_313_BARCODE_101.png,black,0,-1,3,1,True
177,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_315_BARCODE_101.png,black,0,-1,3,1,False
178,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_317_BARCODE_101.png,black,0,-1,3,1,True
179,282187_639e859f-4c3b-4f6e-a15d-ec637f0b3ef4_white_BARCODE_319_BARCODE_101.png,black,0,-1,3,1,True
180,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_200_BARCODE_101.png,black,0,-1,3,1,False
181,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_202_BARCODE_101.png,black,0,-1,3,1,True
182,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_204_BARCODE_101.png,black,0,-1,3,1,True
183,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_206_BARCODE_101.png,black,0,-1,3,1,True
184,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_208_BARCODE_101.png,black,0,-1,3,1,True
185,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_210_BARCODE_101.png,black,0,-1,3,1,True
186,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_212_BARCODE_101.png,black,0,-1,3,1,True
187,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_214_BARCODE_101.png,black,0,-1,3,1,False
188,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_216_BARCODE_101.png,black,0,-1,3,1,True
189,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_218_BARCODE_101.png,black,0,-1,3,1,True
190,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_220_BARCODE_101.png,black,0,-1,3,1,True
191,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_222_BARCODE_101.png,black,0,-1,3,1,False
192,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_224_BARCODE_101.png,black,0,-1,3,1,False
193,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_226_BARCODE_101.png,black,0,-1,3,1,False
194,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_228_BARCODE_101.png,black,0,-1,3,1,False
195,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_229_BARCODE_101.png,black,0,-1,3,1,False
196,282191_611b60df-5034-44f1-b94b-0b8c530c278b_white_BARCODE_232_BARCODE_101.png,black,0,-1,3,1,True
